,End Date,Start Date,End Price,Start Price,Weekly Returns,Bin Label,News,Basics
0,2024-01-12,2024-01-05,0.10692299902439117,0.10446000099182129,0.023578384158379685,U3,"[{""date"": ""20231204052653"", ""headline"": ""TRX Trades at Premium on Poloniex as Arbitrage Lures Risk Takers"", ""summary"": ""Tron's native token [TRX] traded at a premium of up to 17% over the weekend on the recently hacked exchange Poloniex, creating a potentially lucrative arbitrage trade.\n\nThe premium has since shrunk to..."", ""url"": ""https://coindesk.com/markets/2023/12/04/trx-trades-at-premium-on-poloniex-as-arbitrage-lures-risk-takers"", ""source"": ""CoinDesk"", ""sentiment"": ""NEUTRAL"", ""keywords"": ""TRX|Tron|Arbitrage|Trade"", ""id"": 42419063, ""guid"": ""ha93388BwWkPe8xtcUDVQT""}, {""date"": ""20230411230804"", ""headline"": ""Tron\u2019s TRX Drops 6% as Binance.US Delists the Token"", ""summary"": ""Tron\u2019s TRX token has been delisted on Binance.US.\n\nThis comes weeks after the U.S. Securities and Exchange Commission sued Tron's Justin Sun over allegations of selling and airdropping unregistered se..."", ""url"": ""https://coindesk.com/markets/2023/04/12/trons-trx-down-6-as-binanceus-delists-token"", ""source"": ""CoinDesk"", ""sentiment"": ""NEGATIVE"", ""keywords"": ""Tron|TRX|Justin Sun|Binance US"", ""id"": 42412340, ""guid"": ""PU3faaK1X8MGOraUJl4dG8""}, {""date"": ""20230322155856"", ""headline"": ""Tron Network\u2019s TRX Drops 13% Following SEC Charges Against Justin Sun"", ""summary"": ""The Tron network\u2019s native TRX token dropped 13%, per CoinDesk data, from 6.7 cents to 5.8 cents after the Securities and Exchange Commission (SEC) announced charges against Justin Sun and three of his..."", ""url"": ""https://coindesk.com/markets/2023/03/22/tron-networks-trx-drops-13-following-sec-charges-against-justin-sun"", ""source"": ""CoinDesk"", ""sentiment"": ""NEGATIVE"", ""keywords"": ""SEC|Justin Sun|Tron|Tron Foundation|TRX"", ""id"": 42414125, ""guid"": ""Qdo0jHtYInnpQ8tboAwM4D""}, {""date"": ""20221110142643"", ""headline"": ""Tron's TRX Jumps 140% Amid 1:1 FTX Redemption of Tron-Based Tokens"", ""summary"": ""TRX, the native token of the Tron network, surged over 140% on cryptocurrency exchange FTX, from 12 cents to 29 cents after Tron founder Justin Sun agreed to move Tron-based assets from FTX to externa..."", ""url"": ""https://coindesk.com/markets/2022/11/10/trons-trx-token-jumps-140-amid-ftx-redemption-of-tron-based-tokens"", ""source"": ""CoinDesk"", ""sentiment"": ""POSITIVE"", ""keywords"": ""Tron|FTX|Sam Bankman-Fried|Binance"", ""id"": 42414968, ""guid"": ""Qdo0jHtYInnpQ8tboBVT57""}, {""date"": ""20221110033624"", ""headline"": ""TRX Momentarily Surges 4,000% on FTX After Justin Sun Emerges as Latest 'Would Be' FTX Savior"", ""summary"": ""Tron network\u2019s native TRX token momentarily surged some 4,000%, from 6 cents to $2.50, on embattled crypto exchange FTX even though they are trading for 6 cents on other prominent exchanges, such as B..."", ""url"": ""https://coindesk.com/markets/2022/11/10/trx-momentarily-surges-4000-on-ftx-as-justin-sun-emerges-as-latest-would-be-ftx-savior"", ""source"": ""CoinDesk"", ""sentiment"": ""POSITIVE"", ""keywords"": ""Trading|Tron|Markets"", ""id"": 42415030, ""guid"": ""Qdo0jHtYInnpQ8tboBVqcO""}]",{}
1,2024-01-19,2024-01-12,0.11035799980163574,0.10692299902439117,0.03212592995507897,U4,"[{""date"": ""20231204052653"", ""headline"": ""TRX Trades at Premium on Poloniex as Arbitrage Lures Risk Takers"", ""summary"": ""Tron's native token [TRX] traded at a premium of up to 17% over the weekend on the recently hacked exchange Poloniex, creating a potentially lucrative arbitrage trade.\n\nThe premium has since shrunk to..."", ""url"": ""https://coindesk.com/markets/2023/12/04/trx-trades-at-premium-on-poloniex-as-arbitrage-lures-risk-takers"", ""source"": ""CoinDesk"", ""sentiment"": ""NEUTRAL"", ""keywords"": ""TRX|Tron|Arbitrage|Trade"", ""id"": 42419063, ""guid"": ""ha93388BwWkPe8xtcUDVQT""}, {""date"": ""20230411230804"", ""headline"": ""Tron\u2019s TRX Drops 6% as Binance.US Delists the Token"", ""summary"": ""Tron\u2019s TRX token has been delisted on Binance.US.\n\nThis comes weeks after the U.S. Securities and Exchange Commission sued Tron's Justin Sun over allegations of selling and airdropping unregistered se..."", ""url"": ""https://coindesk.com/markets/2023/04/12/trons-trx-down-6-as-binanceus-delists-token"", ""source"": ""CoinDesk"", ""sentiment"": ""NEGATIVE"", ""keywords"": ""Tron|TRX|Justin Sun|Binance US"", ""id"": 42412340, ""guid"": ""PU3faaK1X8MGOraUJl4dG8""}, {""date"": ""20230322155856"", ""headline"": ""Tron Network\u2019s TRX Drops 13% Following SEC Charges Against Justin Sun"", ""summary"": ""The Tron network\u2019s native TRX token dropped 13%, per CoinDesk data, from 6.7 cents to 5.8 cents after the Securities and Exchange Commission (SEC) announced charges against Justin Sun and three of his..."", ""url"": ""https://coindesk.com/markets/2023/03/22/tron-networks-trx-drops-13-following-sec-charges-against-justin-sun"", ""source"": ""CoinDesk"", ""sentiment"": ""NEGATIVE"", ""keywords"": ""SEC|Justin Sun|Tron|Tron Foundation|TRX"", ""id"": 42414125, ""guid"": ""Qdo0jHtYInnpQ8tboAwM4D""}, {""date"": ""20221110142643"", ""headline"": ""Tron's TRX Jumps 140% Amid 1:1 FTX Redemption of Tron-Based Tokens"", ""summary"": ""TRX, the native token of the Tron network, surged over 140% on cryptocurrency exchange FTX, from 12 cents to 29 cents after Tron founder Justin Sun agreed to move Tron-based assets from FTX to externa..."", ""url"": ""https://coindesk.com/markets/2022/11/10/trons-trx-token-jumps-140-amid-ftx-redemption-of-tron-based-tokens"", ""source"": ""CoinDesk"", ""sentiment"": ""POSITIVE"", ""keywords"": ""Tron|FTX|Sam Bankman-Fried|Binance"", ""id"": 42414968, ""guid"": ""Qdo0jHtYInnpQ8tboBVT57""}, {""date"": ""20221110033624"", ""headline"": ""TRX Momentarily Surges 4,000% on FTX After Justin Sun Emerges as Latest 'Would Be' FTX Savior"", ""summary"": ""Tron network\u2019s native TRX token momentarily surged some 4,000%, from 6 cents to $2.50, on embattled crypto exchange FTX even though they are trading for 6 cents on other prominent exchanges, such as B..."", ""url"": ""https://coindesk.com/markets/2022/11/10/trx-momentarily-surges-4000-on-ftx-as-justin-sun-emerges-as-latest-would-be-ftx-savior"", ""source"": ""CoinDesk"", ""sentiment"": ""POSITIVE"", ""keywords"": ""Trading|Tron|Markets"", ""id"": 42415030, ""guid"": ""Qdo0jHtYInnpQ8tboBVqcO""}]",{}
2,2024-01-26,2024-01-19,0.11452200263738632,0.11035799980163574,0.037731771536591956,U4,"[{""date"": ""20231204052653"", ""headline"": ""TRX Trades at Premium on Poloniex as Arbitrage Lures Risk Takers"", ""summary"": ""Tron's native token [TRX] traded at a premium of up to 17% over the weekend on the recently hacked exchange Poloniex, creating a potentially lucrative arbitrage trade.\n\nThe premium has since shrunk to..."", ""url"": ""https://coindesk.com/markets/2023/12/04/trx-trades-at-premium-on-poloniex-as-arbitrage-lures-risk-takers"", ""source"": ""CoinDesk"", ""sentiment"": ""NEUTRAL"", ""keywords"": ""TRX|Tron|Arbitrage|Trade"", ""id"": 42419063, ""guid"": ""ha93388BwWkPe8xtcUDVQT""}, {""date"": ""20230411230804"", ""headline"": ""Tron\u2019s TRX Drops 6% as Binance.US Delists the Token"", ""summary"": ""Tron\u2019s TRX token has been delisted on Binance.US.\n\nThis comes weeks after the U.S. Securities and Exchange Commission sued Tron's Justin Sun over allegations of selling and airdropping unregistered se..."", ""url"": ""https://coindesk.com/markets/2023/04/12/trons-trx-down-6-as-binanceus-delists-token"", ""source"": ""CoinDesk"", ""sentiment"": ""NEGATIVE"", ""keywords"": ""Tron|TRX|Justin Sun|Binance US"", ""id"": 42412340, ""guid"": ""PU3faaK1X8MGOraUJl4dG8""}, {""date"": ""20230322155856"", ""headline"": ""Tron Network\u2019s TRX Drops 13% Following SEC Charges Against Justin Sun"", ""summary"": ""The Tron network\u2019s native TRX token dropped 13%, per CoinDesk data, from 6.7 cents to 5.8 cents after the Securities and Exchange Commission (SEC) announced charges against Justin Sun and three of his..."", ""url"": ""https://coindesk.com/markets/2023/03/22/tron-networks-trx-drops-13-following-sec-charges-against-justin-sun"", ""source"": ""CoinDesk"", ""sentiment"": ""NEGATIVE"", ""keywords"": ""SEC|Justin Sun|Tron|Tron Foundation|TRX"", ""id"": 42414125, ""guid"": ""Qdo0jHtYInnpQ8tboAwM4D""}, {""date"": ""20221110142643"", ""headline"": ""Tron's TRX Jumps 140% Amid 1:1 FTX Redemption of Tron-Based Tokens"", ""summary"": ""TRX, the native token of the Tron network, surged over 140% on cryptocurrency exchange FTX, from 12 cents to 29 cents after Tron founder Justin Sun agreed to move Tron-based assets from FTX to externa..."", ""url"": ""https://coindesk.com/markets/2022/11/10/trons-trx-token-jumps-140-amid-ftx-redemption-of-tron-based-tokens"", ""source"": ""CoinDesk"", ""sentiment"": ""POSITIVE"", ""keywords"": ""Tron|FTX|Sam Bankman-Fried|Binance"", ""id"": 42414968, ""guid"": ""Qdo0jHtYInnpQ8tboBVT57""}, {""date"": ""20221110033624"", ""headline"": ""TRX Momentarily Surges 4,000% on FTX After Justin Sun Emerges as Latest 'Would Be' FTX Savior"", ""summary"": ""Tron network\u2019s native TRX token momentarily surged some 4,000%, from 6 cents to $2.50, on embattled crypto exchange FTX even though they are trading for 6 cents on other prominent exchanges, such as B..."", ""url"": ""https://coindesk.com/markets/2022/11/10/trx-momentarily-surges-4000-on-ftx-as-justin-sun-emerges-as-latest-would-be-ftx-savior"", ""source"": ""CoinDesk"", ""sentiment"": ""POSITIVE"", ""keywords"": ""Trading|Tron|Markets"", ""id"": 42415030, ""guid"": ""Qdo0jHtYInnpQ8tboBVqcO""}]",{}
3,2024-02-02,2024-01-26,0.11627999693155289,0.11452200263738632,0.015350712122394009,U2,"[{""date"": ""20231204052653"", ""headline"": ""TRX Trades at Premium on Poloniex as Arbitrage Lures Risk Takers"", ""summary"": ""Tron's native token [TRX] traded at a premium of up to 17% over the weekend on the recently hacked exchange Poloniex, creating a potentially lucrative arbitrage trade.\n\nThe premium has since shrunk to..."", ""url"": ""https://coindesk.com/markets/2023/12/04/trx-trades-at-premium-on-poloniex-as-arbitrage-lures-risk-takers"", ""source"": ""CoinDesk"", ""sentiment"": ""NEUTRAL"", ""keywords"": ""TRX|Tron|Arbitrage|Trade"", ""id"": 42419063, ""guid"": ""ha93388BwWkPe8xtcUDVQT""}, {""date"": ""20230411230804"", ""headline"": ""Tron\u2019s TRX Drops 6% as Binance.US Delists the Token"", ""summary"": ""Tron\u2019s TRX token has been delisted on Binance.US.\n\nThis comes weeks after the U.S. Securities and Exchange Commission sued Tron's Justin Sun over allegations of selling and airdropping unregistered se..."", ""url"": ""https://coindesk.com/markets/2023/04/12/trons-trx-down-6-as-binanceus-delists-token"", ""source"": ""CoinDesk"", ""sentiment"": ""NEGATIVE"", ""keywords"": ""Tron|TRX|Justin Sun|Binance US"", ""id"": 42412340, ""guid"": ""PU3faaK1X8MGOraUJl4dG8""}, {""date"": ""20230322155856"", ""headline"": ""Tron Network\u2019s TRX Drops 13% Following SEC Charges Against Justin Sun"", ""summary"": ""The Tron network\u2019s native TRX token dropped 13%, per CoinDesk data, from 6.7 cents to 5.8 cents after the Securities and Exchange Commission (SEC) announced charges against Justin Sun and three of his..."", ""url"": ""https://coindesk.com/markets/2023/03/22/tron-networks-trx-drops-13-following-sec-charges-against-justin-sun"", ""source"": ""CoinDesk"", ""sentiment"": ""NEGATIVE"", ""keywords"": ""SEC|Justin Sun|Tron|Tron Foundation|TRX"", ""id"": 42414125, ""guid"": ""Qdo0jHtYInnpQ8tboAwM4D""}, {""date"": ""20221110142643"", ""headline"": ""Tron's TRX Jumps 140% Amid 1:1 FTX Redemption of Tron-Based Tokens"", ""summary"": ""TRX, the native token of the Tron network, surged over 140% on cryptocurrency exchange FTX, from 12 cents to 29 cents after Tron founder Justin Sun agreed to move Tron-based assets from FTX to externa..."", ""url"": ""https://coindesk.com/markets/2022/11/10/trons-trx-token-jumps-140-amid-ftx-redemption-of-tron-based-tokens"", ""source"": ""CoinDesk"", ""sentiment"": ""POSITIVE"", ""keywords"": ""Tron|FTX|Sam Bankman-Fried|Binance"", ""id"": 42414968, ""guid"": ""Qdo0jHtYInnpQ8tboBVT57""}, {""date"": ""20221110033624"", ""headline"": ""TRX Momentarily Surges 4,000% on FTX After Justin Sun Emerges as Latest 'Would Be' FTX Savior"", ""summary"": ""Tron network\u2019s native TRX token momentarily surged some 4,000%, from 6 cents to $2.50, on embattled crypto exchange FTX even though they are trading for 6 cents on other prominent exchanges, such as B..."", ""url"": ""https://coindesk.com/markets/2022/11/10/trx-momentarily-surges-4000-on-ftx-as-justin-sun-emerges-as-latest-would-be-ftx-savior"", ""source"": ""CoinDesk"", ""sentiment"": ""POSITIVE"", ""keywords"": ""Trading|Tron|Markets"", ""id"": 42415030, ""guid"": ""Qdo0jHtYInnpQ8tboBVqcO""}]",{}
4,2024-02-09,2024-02-02,0.12377600371837616,0.11627999693155289,0.06446514434667319,U5+,"[{""date"": ""20231204052653"", ""headline"": ""TRX Trades at Premium on Poloniex as Arbitrage Lures Risk Takers"", ""summary"": ""Tron's native token [TRX] traded at a premium of up to 17% over the weekend on the recently hacked exchange Poloniex, creating a potentially lucrative arbitrage trade.\n\nThe premium has since shrunk to..."", ""url"": ""https://coindesk.com/markets/2023/12/04/trx-trades-at-premium-on-poloniex-as-arbitrage-lures-risk-takers"", ""source"": ""CoinDesk"", ""sentiment"": ""NEUTRAL"", ""keywords"": ""TRX|Tron|Arbitrage|Trade"", ""id"": 42419063, ""guid"": ""ha93388BwWkPe8xtcUDVQT""}, {""date"": ""20230411230804"", ""headline"": ""Tron\u2019s TRX Drops 6% as Binance.US Delists the Token"", ""summary"": ""Tron\u2019s TRX token has been delisted on Binance.US.\n\nThis comes weeks after the U.S. Securities and Exchange Commission sued Tron's Justin Sun over allegations of selling and airdropping unregistered se..."", ""url"": ""https://coindesk.com/markets/2023/04/12/trons-trx-down-6-as-binanceus-delists-token"", ""source"": ""CoinDesk"", ""sentiment"": ""NEGATIVE"", ""keywords"": ""Tron|TRX|Justin Sun|Binance US"", ""id"": 42412340, ""guid"": ""PU3faaK1X8MGOraUJl4dG8""}, {""date"": ""20230322155856"", ""headline"": ""Tron Network\u2019s TRX Drops 13% Following SEC Charges Against Justin Sun"", ""summary"": ""The Tron network\u2019s native TRX token dropped 13%, per CoinDesk data, from 6.7 cents to 5.8 cents after the Securities and Exchange Commission (SEC) announced charges against Justin Sun and three of his..."", ""url"": ""https://coindesk.com/markets/2023/03/22/tron-networks-trx-drops-13-following-sec-charges-against-justin-sun"", ""source"": ""CoinDesk"", ""sentiment"": ""NEGATIVE"", ""keywords"": ""SEC|Justin Sun|Tron|Tron Foundation|TRX"", ""id"": 42414125, ""guid"": ""Qdo0jHtYInnpQ8tboAwM4D""}, {""date"": ""20221110142643"", ""headline"": ""Tron's TRX Jumps 140% Amid 1:1 FTX Redemption of Tron-Based Tokens"", ""summary"": ""TRX, the native token of the Tron network, surged over 140% on cryptocurrency exchange FTX, from 12 cents to 29 cents after Tron founder Justin Sun agreed to move Tron-based assets from FTX to externa..."", ""url"": ""https://coindesk.com/markets/2022/11/10/trons-trx-token-jumps-140-amid-ftx-redemption-of-tron-based-tokens"", ""source"": ""CoinDesk"", ""sentiment"": ""POSITIVE"", ""keywords"": ""Tron|FTX|Sam Bankman-Fried|Binance"", ""id"": 42414968, ""guid"": ""Qdo0jHtYInnpQ8tboBVT57""}, {""date"": ""20221110033624"", ""headline"": ""TRX Momentarily Surges 4,000% on FTX After Justin Sun Emerges as Latest 'Would Be' FTX Savior"", ""summary"": ""Tron network\u2019s native TRX token momentarily surged some 4,000%, from 6 cents to $2.50, on embattled crypto exchange FTX even though they are trading for 6 cents on other prominent exchanges, such as B..."", ""url"": ""https://coindesk.com/markets/2022/11/10/trx-momentarily-surges-4000-on-ftx-as-justin-sun-emerges-as-latest-would-be-ftx-savior"", ""source"": ""CoinDesk"", ""sentiment"": ""POSITIVE"", ""keywords"": ""Trading|Tron|Markets"", ""id"": 42415030, ""guid"": ""Qdo0jHtYInnpQ8tboBVqcO""}]",{}
5,2024-02-16,2024-02-09,0.13292300701141357,0.12377600371837616,0.0738996495140473,U5+,"[{""date"": ""20240215041007"", ""headline"": ""BitTorrent's BTT Surges 12% as Owner Tron Completes TRX Burn"", ""summary"": ""BTT is up as Tron, the network it is issued on, completed another TRX burn.\n\nBTT tends to react to positive news from Tron even as TRX doesn't move to the same extent\n\nBTT, the eponymous token of BitT..."", ""url"": ""https://coindesk.com/markets/2024/02/15/bittorrents-btt-surges-12-as-owner-tron-completes-trx-burn"", ""source"": ""CoinDesk"", ""sentiment"": ""POSITIVE"", ""keywords"": ""TRX|Tron|Justin Sun|BitTorrent"", ""id"": 42391496, ""guid"": ""CpI5Y2Su0uMQDo69bexXOl""}]",{}
6,2024-02-23,2024-02-16,0.13818900287151337,0.13292300701141357,0.039616887839797534,U4,"[{""date"": ""20240220224837"", ""headline"": ""USDC Stablecoin Issuer Circle Dumps Tron Network; TRX Steady"", ""summary"": ""Circle is phasing out suppport for USDC on the Tron network, with minting of the stablecoin stopping immediately.\n\nThe company said the move is to ensure \""USDC remains trusted, transparent and safe.\""\n..."", ""url"": ""https://coindesk.com/markets/2024/02/21/usdc-stablecoins-issuer-circle-dumps-tron-network-trx-steady"", ""source"": ""CoinDesk"", ""sentiment"": ""NEUTRAL"", ""keywords"": ""Tron|Stablecoin|Markets"", ""id"": 42408785, ""guid"": ""GJVPKSa3D710Liw1gb2C4M""}]",{}
7,2024-03-01,2024-02-23,0.14159899950027466,0.13818900287151337,0.024676324149555298,U3,"[{""date"": ""20240220224837"", ""headline"": ""USDC Stablecoin Issuer Circle Dumps Tron Network; TRX Steady"", ""summary"": ""Circle is phasing out suppport for USDC on the Tron network, with minting of the stablecoin stopping immediately.\n\nThe company said the move is to ensure \""USDC remains trusted, transparent and safe.\""\n..."", ""url"": ""https://coindesk.com/markets/2024/02/21/usdc-stablecoins-issuer-circle-dumps-tron-network-trx-steady"", ""source"": ""CoinDesk"", ""sentiment"": ""NEUTRAL"", ""keywords"": ""Tron|Stablecoin|Markets"", ""id"": 42408785, ""guid"": ""GJVPKSa3D710Liw1gb2C4M""}, {""date"": ""20240215041007"", ""headline"": ""BitTorrent's BTT Surges 12% as Owner Tron Completes TRX Burn"", ""summary"": ""BTT is up as Tron, the network it is issued on, completed another TRX burn.\n\nBTT tends to react to positive news from Tron even as TRX doesn't move to the same extent\n\nBTT, the eponymous token of BitT..."", ""url"": ""https://coindesk.com/markets/2024/02/15/bittorrents-btt-surges-12-as-owner-tron-completes-trx-burn"", ""source"": ""CoinDesk"", ""sentiment"": ""POSITIVE"", ""keywords"": ""TRX|Tron|Justin Sun|BitTorrent"", ""id"": 42391496, ""guid"": ""CpI5Y2Su0uMQDo69bexXOl""}, {""date"": ""20231204052653"", ""headline"": ""TRX Trades at Premium on Poloniex as Arbitrage Lures Risk Takers"", ""summary"": ""Tron's native token [TRX] traded at a premium of up to 17% over the weekend on the recently hacked exchange Poloniex, creating a potentially lucrative arbitrage trade.\n\nThe premium has since shrunk to..."", ""url"": ""https://coindesk.com/markets/2023/12/04/trx-trades-at-premium-on-poloniex-as-arbitrage-lures-risk-takers"", ""source"": ""CoinDesk"", ""sentiment"": ""NEUTRAL"", ""keywords"": ""TRX|Tron|Arbitrage|Trade"", ""id"": 42419063, ""guid"": ""ha93388BwWkPe8xtcUDVQT""}, {""date"": ""20230411230804"", ""headline"": ""Tron\u2019s TRX Drops 6% as Binance.US Delists the Token"", ""summary"": ""Tron\u2019s TRX token has been delisted on Binance.US.\n\nThis comes weeks after the U.S. Securities and Exchange Commission sued Tron's Justin Sun over allegations of selling and airdropping unregistered se..."", ""url"": ""https://coindesk.com/markets/2023/04/12/trons-trx-down-6-as-binanceus-delists-token"", ""source"": ""CoinDesk"", ""sentiment"": ""NEGATIVE"", ""keywords"": ""Tron|TRX|Justin Sun|Binance US"", ""id"": 42412340, ""guid"": ""PU3faaK1X8MGOraUJl4dG8""}, {""date"": ""20230322155856"", ""headline"": ""Tron Network\u2019s TRX Drops 13% Following SEC Charges Against Justin Sun"", ""summary"": ""The Tron network\u2019s native TRX token dropped 13%, per CoinDesk data, from 6.7 cents to 5.8 cents after the Securities and Exchange Commission (SEC) announced charges against Justin Sun and three of his..."", ""url"": ""https://coindesk.com/markets/2023/03/22/tron-networks-trx-drops-13-following-sec-charges-against-justin-sun"", ""source"": ""CoinDesk"", ""sentiment"": ""NEGATIVE"", ""keywords"": ""SEC|Justin Sun|Tron|Tron Foundation|TRX"", ""id"": 42414125, ""guid"": ""Qdo0jHtYInnpQ8tboAwM4D""}]",{}
8,2024-03-08,2024-03-01,0.13694800436496735,0.14159899950027466,-0.032846242923476945,D4,"[{""date"": ""20240220224837"", ""headline"": ""USDC Stablecoin Issuer Circle Dumps Tron Network; TRX Steady"", ""summary"": ""Circle is phasing out suppport for USDC on the Tron network, with minting of the stablecoin stopping immediately.\n\nThe company said the move is to ensure \""USDC remains trusted, transparent and safe.\""\n..."", ""url"": ""https://coindesk.com/markets/2024/02/21/usdc-stablecoins-issuer-circle-dumps-tron-network-trx-steady"", ""source"": ""CoinDesk"", ""sentiment"": ""NEUTRAL"", ""keywords"": ""Tron|Stablecoin|Markets"", ""id"": 42408785, ""guid"": ""GJVPKSa3D710Liw1gb2C4M""}, {""date"": ""20240215041007"", ""headline"": ""BitTorrent's BTT Surges 12% as Owner Tron Completes TRX Burn"", ""summary"": ""BTT is up as Tron, the network it is issued on, completed another TRX burn.\n\nBTT tends to react to positive news from Tron even as TRX doesn't move to the same extent\n\nBTT, the eponymous token of BitT..."", ""url"": ""https://coindesk.com/markets/2024/02/15/bittorrents-btt-surges-12-as-owner-tron-completes-trx-burn"", ""source"": ""CoinDesk"", ""sentiment"": ""POSITIVE"", ""keywords"": ""TRX|Tron|Justin Sun|BitTorrent"", ""id"": 42391496, ""guid"": ""CpI5Y2Su0uMQDo69bexXOl""}, {""date"": ""20231204052653"", ""headline"": ""TRX Trades at Premium on Poloniex as Arbitrage Lures Risk Takers"", ""summary"": ""Tron's native token [TRX] traded at a premium of up to 17% over the weekend on the recently hacked exchange Poloniex, creating a potentially lucrative arbitrage trade.\n\nThe premium has since shrunk to..."", ""url"": ""https://coindesk.com/markets/2023/12/04/trx-trades-at-premium-on-poloniex-as-arbitrage-lures-risk-takers"", ""source"": ""CoinDesk"", ""sentiment"": ""NEUTRAL"", ""keywords"": ""TRX|Tron|Arbitrage|Trade"", ""id"": 42419063, ""guid"": ""ha93388BwWkPe8xtcUDVQT""}, {""date"": ""20230411230804"", ""headline"": ""Tron\u2019s TRX Drops 6% as Binance.US Delists the Token"", ""summary"": ""Tron\u2019s TRX token has been delisted on Binance.US.\n\nThis comes weeks after the U.S. Securities and Exchange Commission sued Tron's Justin Sun over allegations of selling and airdropping unregistered se..."", ""url"": ""https://coindesk.com/markets/2023/04/12/trons-trx-down-6-as-binanceus-delists-token"", ""source"": ""CoinDesk"", ""sentiment"": ""NEGATIVE"", ""keywords"": ""Tron|TRX|Justin Sun|Binance US"", ""id"": 42412340, ""guid"": ""PU3faaK1X8MGOraUJl4dG8""}, {""date"": ""20230322155856"", ""headline"": ""Tron Network\u2019s TRX Drops 13% Following SEC Charges Against Justin Sun"", ""summary"": ""The Tron network\u2019s native TRX token dropped 13%, per CoinDesk data, from 6.7 cents to 5.8 cents after the Securities and Exchange Commission (SEC) announced charges against Justin Sun and three of his..."", ""url"": ""https://coindesk.com/markets/2023/03/22/tron-networks-trx-drops-13-following-sec-charges-against-justin-sun"", ""source"": ""CoinDesk"", ""sentiment"": ""NEGATIVE"", ""keywords"": ""SEC|Justin Sun|Tron|Tron Foundation|TRX"", ""id"": 42414125, ""guid"": ""Qdo0jHtYInnpQ8tboAwM4D""}]",{}
9,2024-03-15,2024-03-08,0.12637099623680115,0.13694800436496735,-0.07723375143151705,D5+,"[{""date"": ""20240220224837"", ""headline"": ""USDC Stablecoin Issuer Circle Dumps Tron Network; TRX Steady"", ""summary"": ""Circle is phasing out suppport for USDC on the Tron network, with minting of the stablecoin stopping immediately.\n\nThe company said the move is to ensure \""USDC remains trusted, transparent and safe.\""\n..."", ""url"": ""https://coindesk.com/markets/2024/02/21/usdc-stablecoins-issuer-circle-dumps-tron-network-trx-steady"", ""source"": ""CoinDesk"", ""sentiment"": ""NEUTRAL"", ""keywords"": ""Tron|Stablecoin|Markets"", ""id"": 42408785, ""guid"": ""GJVPKSa3D710Liw1gb2C4M""}, {""date"": ""20240215041007"", ""headline"": ""BitTorrent's BTT Surges 12% as Owner Tron Completes TRX Burn"", ""summary"": ""BTT is up as Tron, the network it is issued on, completed another TRX burn.\n\nBTT tends to react to positive news from Tron even as TRX doesn't move to the same extent\n\nBTT, the eponymous token of BitT..."", ""url"": ""https://coindesk.com/markets/2024/02/15/bittorrents-btt-surges-12-as-owner-tron-completes-trx-burn"", ""source"": ""CoinDesk"", ""sentiment"": ""POSITIVE"", ""keywords"": ""TRX|Tron|Justin Sun|BitTorrent"", ""id"": 42391496, ""guid"": ""CpI5Y2Su0uMQDo69bexXOl""}, {""date"": ""20231204052653"", ""headline"": ""TRX Trades at Premium on Poloniex as Arbitrage Lures Risk Takers"", ""summary"": ""Tron's native token [TRX] traded at a premium of up to 17% over the weekend on the recently hacked exchange Poloniex, creating a potentially lucrative arbitrage trade.\n\nThe premium has since shrunk to..."", ""url"": ""https://coindesk.com/markets/2023/12/04/trx-trades-at-premium-on-poloniex-as-arbitrage-lures-risk-takers"", ""source"": ""CoinDesk"", ""sentiment"": ""NEUTRAL"", ""keywords"": ""TRX|Tron|Arbitrage|Trade"", ""id"": 42419063, ""guid"": ""ha93388BwWkPe8xtcUDVQT""}, {""date"": ""20230411230804"", ""headline"": ""Tron\u2019s TRX Drops 6% as Binance.US Delists the Token"", ""summary"": ""Tron\u2019s TRX token has been delisted on Binance.US.\n\nThis comes weeks after the U.S. Securities and Exchange Commission sued Tron's Justin Sun over allegations of selling and airdropping unregistered se..."", ""url"": ""https://coindesk.com/markets/2023/04/12/trons-trx-down-6-as-binanceus-delists-token"", ""source"": ""CoinDesk"", ""sentiment"": ""NEGATIVE"", ""keywords"": ""Tron|TRX|Justin Sun|Binance US"", ""id"": 42412340, ""guid"": ""PU3faaK1X8MGOraUJl4dG8""}, {""date"": ""20230322155856"", ""headline"": ""Tron Network\u2019s TRX Drops 13% Following SEC Charges Against Justin Sun"", ""summary"": ""The Tron network\u2019s native TRX token dropped 13%, per CoinDesk data, from 6.7 cents to 5.8 cents after the Securities and Exchange Commission (SEC) announced charges against Justin Sun and three of his..."", ""url"": ""https://coindesk.com/markets/2023/03/22/tron-networks-trx-drops-13-following-sec-charges-against-justin-sun"", ""source"": ""CoinDesk"", ""sentiment"": ""NEGATIVE"", ""keywords"": ""SEC|Justin Sun|Tron|Tron Foundation|TRX"", ""id"": 42414125, ""guid"": ""Qdo0jHtYInnpQ8tboAwM4D""}]",{}
